date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:19	3951/3951	---M--	200	added ('OK')	image/png	etag:%22f6f-4ef1766deb400%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Hilbert%20Phase/100%20Tap%20Mixed%20BPF%20Response.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Hilbert%20Phase/100%20Tap%20Mixed%20BPF%20Response.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A5HilbertPhasePage.html)
17:10:19	8147/8147	---M--	200	added ('OK')	image/png	etag:%221fd3-4ef176758c600%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Hilbert%20Phase/Hilbert%20Screen%20Shot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Hilbert%20Phase/Hilbert%20Screen%20Shot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A5HilbertPhasePage.html)
17:10:19	5906/5906	---M--	200	added ('OK')	image/png	etag:%221712-4ed9626c27c80%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/FreqResponseScreenShot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/FreqResponseScreenShot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FilterPolynomials.html)
17:10:20	6052/6052	---M--	200	added ('OK')	image/png	etag:%2217a4-4ed96271e0a00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootPlotScreenShot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootPlotScreenShot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FilterPolynomials.html)
17:10:20	5029/5029	---M--	200	added ('OK')	image/png	etag:%2213a5-4ed96275b1300%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootTableScreenShot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootTableScreenShot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FilterPolynomials.html)
17:10:20	5557/5557	---M--	200	added ('OK')	image/png	etag:%2215b5-4ed9626f04340%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootFinderScreenShot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Polynomials/RootFinderScreenShot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FilterPolynomials.html)
17:11:58	4014733/4014733	---M--	200	added ('OK')	application/zip	etag:%223d428d-53ebece18e680%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20FIR%20Filters.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20FIR%20Filters.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:11:58	4172385/4172385	---M--	200	added ('OK')	application/zip	etag:%223faa61-53f4b87250280%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20IIR%20Filters.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20IIR%20Filters.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:11:58	3779493/3779493	---M--	200	added ('OK')	application/zip	etag:%2239aba5-5054f673a9100%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Hilbert%20Filters.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Hilbert%20Filters.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:11:58	3822783/3822783	---M--	200	added ('OK')	application/zip	etag:%223a54bf-525c912b41800%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Opamp%20Filters.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Opamp%20Filters.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:20	3690461/3690461	---M--	200	added ('OK')	application/zip	etag:%22384fdd-4f2dd599d0700%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20RF%20Filters.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20RF%20Filters.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:21	16319/16319	---M--	200	added ('OK')	application/zip	etag:%223fbf-53d3ff4ed9c40%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20P51%20Root%20Finder.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20P51%20Root%20Finder.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:21	3865481/3865481	---M--	200	added ('OK')	application/zip	etag:%223afb89-52306896dbe80%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Smith%20Chart.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Smith%20Chart.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:21	5606/5606	---M-Z	200	added ('OK')	text/plain	etag:%2215e6-51c6a41497ec0-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/BilinearCode.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/BilinearCode.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	1116/1116	---M--	200	added ('OK')	image/png	etag:%2245c-5012e6ef18a40%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure1.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure1.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	3753273/3753273	---M--	200	added ('OK')	application/zip	etag:%22394539-531f4c0fadac0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Filter%20Polynomials.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Filter%20Polynomials.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:22	5085/5085	---M--	200	added ('OK')	image/png	etag:%2213dd-5012e70413bc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure2.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure2.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	1982/1982	---M--	200	added ('OK')	image/png	etag:%227be-5012e6f00cc80%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure3.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure3.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	3518/3518	---M--	200	added ('OK')	image/png	etag:%22dbe-4ecdeca8d5f00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/ButterworthZetas.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/ButterworthZetas.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	4415/4415	---M--	200	added ('OK')	image/png	etag:%22113f-4ecdecb53bc40%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/InvChebyPoleZeroPlot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/InvChebyPoleZeroPlot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:22	3771804/3771804	---M--	200	added ('OK')	application/zip	etag:%22398d9c-54dfe7905abc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Source%20Code%20Kit.zip	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Downloads/Iowa%20Hills%20Source%20Code%20Kit.zip	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/8DownloadPage.html)
17:13:23	5275/5275	---M--	200	added ('OK')	image/png	etag:%22149b-5012e6f1f5100%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure4.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure4.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:23	5016/5016	---M--	200	added ('OK')	image/png	etag:%221398-5012e6f996300%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure5.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure5.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:23	4479/4479	---M--	200	added ('OK')	image/png	etag:%22117f-5012e6f5c5a00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure6.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure6.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:23	4832/4832	---M--	200	added ('OK')	image/png	etag:%2212e0-5012e6fd66c00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure7.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure7.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:24	4496/4496	---M--	200	added ('OK')	image/png	etag:%221190-5012e700432c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure8.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure8.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:24	1611/1611	---M--	200	added ('OK')	image/png	etag:%2264b-52c5c1802bfc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure10.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/Figure10.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:24	9392/9392	---M--	200	added ('OK')	image/png	etag:%2224b0-4ee496dae37c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/LowPassExample.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/LowPassExample.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:24	2198/2198	---M--	200	added ('OK')	image/png	etag:%22896-4ee49bc7a5640%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/LowPassExamplePlot.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Algorithm/LowPassExamplePlot.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A4IIRBilinearTransform.html)
17:13:25	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-51b15350f1f80%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/WindowEquation.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/WindowEquation.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:25	492/492	---M--	200	added ('OK')	image/png	etag:%221ec-51b1534e158c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/Window.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/Window.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:25	11624/11624	---M-Z	200	added ('OK')	text/plain	etag:%222d68-51b2661702540-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/SamplingCode.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/SamplingCode.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:25	646/646	---M--	200	added ('OK')	image/png	etag:%22286-51b153448c240%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/BinFrequencies.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/BinFrequencies.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:25	2829/2829	---M--	200	added ('OK')	image/png	etag:%22b0d-51b1534b39200%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/SymmetricWindow.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/SymmetricWindow.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:26	2545/2545	---M--	200	added ('OK')	image/png	etag:%229f1-51b15342a3dc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/AnalogWindow.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/AnalogWindow.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:26	1482/1482	---M-Z	200	added ('OK')	text/plain	etag:%225ca-51b2661f97980-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/60TapInvChebyLPF.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/60TapInvChebyLPF.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:26	3789/3789	---M--	200	added ('OK')	image/png	etag:%22ecd-51b2661ad2e40%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/InvChebyExample.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/Fourier%20Method/InvChebyExample.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIRFiltersByFreqSampling.html)
17:13:27	4979/4979	---M--	200	added ('OK')	image/png	etag:%221373-4d90f1c74dc00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Chebyshev%20Low%20Pass.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Chebyshev%20Low%20Pass.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIRChebyshevFilters.html)
17:13:27	5768/5768	---M--	200	added ('OK')	image/png	etag:%221688-4d90f1c37d300%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Butterworth%20Chebyshev%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Butterworth%20Chebyshev%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIRChebyshevFilters.html)
17:13:27	4946/4946	---M--	200	added ('OK')	image/png	etag:%221352-4d90f1d1cb4c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20Examples.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20Examples.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIRInverseChebyshevFilters.html)
17:13:27	4645/4645	---M--	200	added ('OK')	image/png	etag:%221225-4d90f1d59bdc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20GD%20and%20Step%20Response.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20GD%20and%20Step%20Response.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIRInverseChebyshevFilters.html)
17:13:28	4643/4643	---M--	200	added ('OK')	image/png	etag:%221223-4d90f1ceeee00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20Butterworth%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Inverse%20Chebyshev%20Butterworth%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIRInverseChebyshevFilters.html)
17:13:28	3953/3953	---M--	200	added ('OK')	image/png	etag:%22f71-4d90f1cdfabc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Elliptic%20Low%20Pass.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Elliptic%20Low%20Pass.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIREllipticFilters.html)
17:13:28	5230/5230	---M--	200	added ('OK')	image/png	etag:%22146e-4d90f1ca2a2c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Elliptic%20Butterworth%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/IIR%20Polys/Elliptic%20Butterworth%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/IIREllipticFilters.html)
17:13:29	10622/10622	---M--	200	added ('OK')	image/png	etag:%22297e-4e7449bc4c900%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/4%20Polynomial%20FIR%20Filter%20Plots.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/4%20Polynomial%20FIR%20Filter%20Plots.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:29	4490/4490	---M-Z	200	added ('OK')	text/plain	etag:%22118a-4e7449b59f940-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/200%20Tap%2020%20Pole%20Butterworth%20LPF.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/200%20Tap%2020%20Pole%20Butterworth%20LPF.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:29	5753/5753	---M-Z	200	added ('OK')	text/plain	etag:%221679-4e7449b2c3280-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/256%20Tap%2012%20Pole%20Chebyshev%20LPF.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/256%20Tap%2012%20Pole%20Chebyshev%20LPF.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:29	4497/4497	---M-Z	200	added ('OK')	text/plain	etag:%221191-4e7449b970240-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/200%20Tap%2015%20pole%20Inv%20Cheby%20LPF.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/200%20Tap%2015%20pole%20Inv%20Cheby%20LPF.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:29	5757/5757	---M-Z	200	added ('OK')	text/plain	etag:%22167d-4e7449aef2980-gzip%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/256%20Tap%208%20Pole%20Elliptic%20LPF.txt	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/256%20Tap%208%20Pole%20Elliptic%20LPF.txt	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:30	4752/4752	---M--	200	added ('OK')	image/png	etag:%221290-4dda2075fc540%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Chebyshev%20FIR.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Chebyshev%20FIR.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:30	5031/5031	---M--	200	added ('OK')	image/png	etag:%2213a7-4dda20722bc40%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Butterworth%20FIR%20Plots.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Butterworth%20FIR%20Plots.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:30	3947/3947	---M--	200	added ('OK')	image/png	etag:%22f6b-4d90f16acc1c0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Freq%20Response%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Freq%20Response%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:30	3427/3427	---M--	200	added ('OK')	image/png	etag:%22d63-4d90f16cb4640%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Impulse%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Impulse%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:31	4031/4031	---M--	200	added ('OK')	image/png	etag:%22fbf-4dda2078d8c00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Gauss%2012%20Pole%20FIR.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/Gauss%2012%20Pole%20FIR.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:31	5642/5642	---M--	200	added ('OK')	image/png	etag:%22160a-4dda206b7ec80%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/50%20Tap%20Inv%20Cheby%20and%20Kaiser%20LPF%20Freq%20Response.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20Analogs/50%20Tap%20Inv%20Cheby%20and%20Kaiser%20LPF%20Freq%20Response.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/B2PolynomialFIRFilters.html)
17:13:31	3345/3345	---M--	200	added ('OK')	image/png	etag:%22d11-4ed9fa0c9b800%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Pulse%20Response%20Comparison.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/FIR%20IIR%20Pulse%20Response%20Comparison.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A8FirIirDifferences.html)
17:13:31	3018/3018	---M--	200	added ('OK')	image/png	etag:%22bca-4d90f16e9cac0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/IIR%20Diagram.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/IIR%20Diagram.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A8FirIirDifferences.html)
17:13:32	7778/7778	---M--	200	added ('OK')	image/png	etag:%221e62-4ecf15f6b8cc0%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/5%20Pole%20Inv%20Cheb%20Pole%20Zeros.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/5%20Pole%20Inv%20Cheb%20Pole%20Zeros.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A8FirIirDifferences.html)
17:13:32	6416/6416	---M--	200	added ('OK')	image/png	etag:%221910-4ecf15f8a1140%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/Zero%20Plot%20for%20Linerar%20Phase.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/Zero%20Plot%20for%20Linerar%20Phase.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A8FirIirDifferences.html)
17:13:32	4986/4986	---M--	200	added ('OK')	image/png	etag:%22137a-4d90f167efb00%22	https://cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/12%20Pole%20Adj%20Gauss.png	C:/Users/andresmmera/Documents/Iowa%20Hills/cb.wunderkis.de/wk-pub/www.iowahills.com/FIR%20IIR%20Comparison/12%20Pole%20Adj%20Gauss.png	(from https://cb.wunderkis.de/wk-pub/www.iowahills.com/A8FirIirDifferences.html)
